Brand;Vehicle;Motorisation;Fuel;Start;End;Battery_AGM;Battery_EFB;Battery_Conventional
RENAULT;MEGANE IV Hatchback (B9A/M/N_);1 165;Diesel;01/11/2015;;;;N/A
RENAULT;MEGANE IV Hatchback (B9A/M/N_);6 165;Diesel;01/11/2015;;;;N/A
RENAULT;MEGANE IV Hatchback (B9A/M/N_);130 165;Diesel;01/11/2015;;;;N/A
RENAULT;MEGANE IV Hatchback (B9A/M/N_);165 165;Diesel;01/11/2015;;;;N/A
RENAULT;MEGANE IV Hatchback (B9A/M/N_);1 130;Petrole;01/11/2015;;;;N/A
RENAULT;MEGANE IV Hatchback (B9A/M/N_);2 130;Petrole;01/11/2015;;;;N/A
RENAULT;MEGANE IV Hatchback (B9A/M/N_);100 130;Petrole;01/11/2015;;;;N/A
RENAULT;MEGANE IV Hatchback (B9A/M/N_);130 130;Petrole;01/11/2015;;;;N/A
RENAULT;MEGANE IV Hatchback (B9A/M/N_);1.6 Tce 205;Petrole;01/11/2015;;;;N/A
RENAULT;MEGANE Scenic (JA0/1_);1.9 D;Diesel;01/03/1997;01/09/1999;;F32;N/A
RENAULT;MEGANE Scenic (JA0/1_);1.9 dTi;Diesel;01/03/1997;01/09/1999;;F32;N/A
RENAULT;MEGANE Scenic (JA0/1_);1.4 i;Petrole;01/10/1996;01/09/1999;;F30;N/A
RENAULT;MEGANE Scenic (JA0/1_);1 e;Petrole;01/10/1996;01/09/1999;;F30;N/A
RENAULT;MEGANE Scenic (JA0/1_);6 e;Petrole;01/10/1996;01/09/1999;;F30;N/A
RENAULT;MEGANE Scenic (JA0/1_);1.9 dT;Diesel;01/03/1997;01/08/1999;;F31;N/A
RENAULT;MEGANE Scenic (JA0/1_);1.6 16V;Petrole;01/04/1998;01/10/1999;;;N/A
RENAULT;MODUS / GRAND MODUS (F/JP0_);1 90;Diesel;01/09/2004;;;;N/A
RENAULT;MODUS / GRAND MODUS (F/JP0_);5 90;Diesel;01/09/2004;;;;N/A
RENAULT;MODUS / GRAND MODUS (F/JP0_);75 90;Diesel;01/09/2004;;;;N/A
RENAULT;MODUS / GRAND MODUS (F/JP0_);90 90;Diesel;01/09/2004;;;;N/A
RENAULT;MODUS / GRAND MODUS (F/JP0_) 1.2 / 16V;1.4;Petrole;01/12/2004;;;;N/A
RENAULT;MODUS / GRAND MODUS (F/JP0_) 1.2 / 16V;1.6;Petrole;01/12/2004;;;;N/A
RENAULT;SCÉNIC I MPV (JA0/1_, FA0_);1.9 D;Diesel;01/09/1999;01/08/2003;;;N/A
RENAULT;SCÉNIC I MPV (JA0/1_, FA0_);dCi;Diesel;01/09/1999;01/08/2003;;;N/A
RENAULT;SCÉNIC I MPV (JA0/1_, FA0_);dTi;Diesel;01/09/1999;01/08/2003;;;N/A
RENAULT;SCÉNIC I MPV (JA0/1_;FA0_) 1.6 (JA00;Petrole;01/09/1999;01/09/2003;;F30;N/A
RENAULT;SCÉNIC I MPV (JA0/1_;JA16;Petrole;01/09/1999;01/09/2003;;F30;N/A
RENAULT;SCÉNIC I MPV (JA0/1_;JA15;Petrole;01/09/1999;01/09/2003;;F30;N/A
RENAULT;SCÉNIC I MPV (JA0/1_;JA19;Petrole;01/09/1999;01/09/2003;;F30;N/A
RENAULT;SCÉNIC I MPV (JA0/1_;JA1V;Petrole;01/09/1999;01/09/2003;;F30;N/A
RENAULT;SCÉNIC I MPV (JA0/1_;JA2B;Petrole;01/09/1999;01/09/2003;;F30;N/A
RENAULT;SCÉNIC I MPV (JA0/1_;JA2C;Petrole;01/09/1999;01/09/2003;;F30;N/A
RENAULT;SCÉNIC I MPV (JA0/1_;JA0B);Petrole;01/09/1999;01/09/2003;;F30;N/A
RENAULT;SCÉNIC I MPV (JA0/1_, FA0_);1.8 16V;Petrole;01/09/1999;01/08/2003;;;N/A
RENAULT;SCÉNIC I MPV (JA0/1_, FA0_);2 RX4;Petrole;01/09/1999;01/08/2003;;;N/A
RENAULT;SCÉNIC I MPV (JA0/1_, FA0_);0 RX4;Petrole;01/09/1999;01/08/2003;;;N/A
RENAULT;SCÉNIC I MPV (JA0/1_, FA0_);16 RX4;Petrole;01/09/1999;01/08/2003;;;N/A
RENAULT;SCÉNIC I MPV (JA0/1_, FA0_);4 RX4;Petrole;01/09/1999;01/08/2003;;;N/A
RENAULT;SCÉNIC I MPV (JA0/1_, FA0_);1.4 16V;Petrole;01/09/1999;01/08/2003;;;N/A
RENAULT;SCÉNIC I MPV (JA0/1_, FA0_);1.6;Petrole;01/09/1999;01/08/2003;;;N/A
RENAULT;SCÉNIC II (JM0/1_);1.5 dCi (JM02;Diesel;01/06/2003;;;FL652;N/A
RENAULT;SCÉNIC II (JM0/1_);JM13);Diesel;01/06/2003;;;FL652;N/A
RENAULT;SCÉNIC II (JM0/1_);1.9 dCi;Diesel;01/06/2003;;;FL652;N/A
RENAULT;SCÉNIC II (JM0/1_);2.0 dCi;Diesel;01/06/2003;;;FL652;N/A
RENAULT;SCÉNIC II (JM0/1_);1.5 dCi (JM0F;Diesel;01/06/2003;;;;N/A
RENAULT;SCÉNIC II (JM0/1_);JM16;Diesel;01/06/2003;;;;N/A
RENAULT;SCÉNIC II (JM0/1_);JM1F);Diesel;01/06/2003;;;;N/A
RENAULT;SCÉNIC II (JM0/1_);1.5 dCi (JM1E);Diesel;01/05/2005;;;F32;N/A
RENAULT;SCÉNIC II (JM0/1_) 1.6 / 16V;2.0;Petrole;01/06/2003;;;;N/A
RENAULT;SCÉNIC III (JZ0/1_);1.5 dCi;Diesel;01/02/2009;;F41;;N/A
RENAULT;SCÉNIC III (JZ0/1_);1.5 dCi (JZ02;Diesel;01/04/2009;;;;N/A
RENAULT;SCÉNIC III (JZ0/1_);JZ0R);Diesel;01/04/2009;;;;N/A
RENAULT;SCÉNIC III (JZ0/1_);1.6 dCi;Diesel;01/04/2011;;;;N/A
RENAULT;SCÉNIC III (JZ0/1_);1.9 dCi;Diesel;01/02/2009;;;F32;N/A
RENAULT;SCÉNIC IV (J9_);1 110;Diesel;01/09/2016;;;;N/A
RENAULT;SCÉNIC IV (J9_);5 110;Diesel;01/09/2016;;;;N/A
RENAULT;SCÉNIC IV (J9_);95 110;Diesel;01/09/2016;;;;N/A
RENAULT;SCÉNIC IV (J9_);110 110;Diesel;01/09/2016;;;;N/A
RENAULT;SCÉNIC IV (J9_);1 160;Diesel;01/09/2016;;;;N/A
RENAULT;SCÉNIC IV (J9_);6 160;Diesel;01/09/2016;;;;N/A
RENAULT;SCÉNIC IV (J9_);130 160;Diesel;01/09/2016;;;;N/A
RENAULT;SCÉNIC IV (J9_);160 160;Diesel;01/09/2016;;;;N/A
RENAULT;TALISMAN (L2M_);1.5 dCi 110;Diesel;01/06/2015;;;;N/A
RENAULT;TALISMAN (L2M_);1 160;Diesel;01/06/2015;;;;N/A
RENAULT;TALISMAN (L2M_);6 160;Diesel;01/06/2015;;;;N/A
RENAULT;TALISMAN (L2M_);130 160;Diesel;01/06/2015;;;;N/A
RENAULT;TALISMAN (L2M_);160 160;Diesel;01/06/2015;;;;N/A
RENAULT;TRAFIC Box (TXX);1.9 D;Diesel;01/05/1989;01/03/2001;;F32;N/A
RENAULT;TRAFIC Box (TXX);2.1 D;Diesel;01/05/1989;01/03/2001;;F32;N/A
RENAULT;TRAFIC Box (TXX);2.5 D;Diesel;01/05/1989;01/03/2001;;F32;N/A
RENAULT;TRAFIC Bus (TXW);1.9 D;Diesel;01/06/1994;01/03/2001;;F32;N/A
RENAULT;TRAFIC Bus (TXW);2.1 D;Diesel;01/06/1994;01/03/2001;;F32;N/A
RENAULT;TRAFIC Bus (TXW);2.5 D;Diesel;01/06/1994;01/03/2001;;F32;N/A
RENAULT;TRAFIC II Box (FL);2.0 dCi 90;Diesel;01/08/2006;;;FL652;N/A
RENAULT;TRAFIC II Box (FL);115 (FL01;Diesel;01/08/2006;;;FL652;N/A
RENAULT;TRAFIC II Box (FL);FL0U);Diesel;01/08/2006;;;FL652;N/A
RENAULT;TRAFIC II Box (FL);2.5 dCi 145 (FL0J);Diesel;01/08/2006;;;;N/A
RENAULT;TRAFIC II Box (FL);1.9 dCi 100 (FL0C);Diesel;01/03/2001;;;F32;N/A
RENAULT;TRAFIC II Bus (JL);2 115;Diesel;01/08/2006;;;FL652;N/A
RENAULT;TRAFIC II Bus (JL);0 115;Diesel;01/08/2006;;;FL652;N/A
RENAULT;TRAFIC II Bus (JL);90 115;Diesel;01/08/2006;;;FL652;N/A
RENAULT;TRAFIC II Bus (JL);115 115;Diesel;01/08/2006;;;FL652;N/A
RENAULT;TRAFIC II Platform/Chassis (EL);2 115;Diesel;01/08/2006;;F41;;N/A
RENAULT;TRAFIC II Platform/Chassis (EL);0 115;Diesel;01/08/2006;;F41;;N/A
RENAULT;TRAFIC II Platform/Chassis (EL);90 115;Diesel;01/08/2006;;F41;;N/A
RENAULT;TRAFIC II Platform/Chassis (EL);115 115;Diesel;01/08/2006;;F41;;N/A
RENAULT;TRAFIC III Box (FG_);1 145;Diesel;01/07/2015;;;;N/A
RENAULT;TRAFIC III Box (FG_);6 145;Diesel;01/07/2015;;;;N/A
RENAULT;TRAFIC III Box (FG_);125 145;Diesel;01/07/2015;;;;N/A
RENAULT;TRAFIC III Box (FG_);145 145;Diesel;01/07/2015;;;;N/A
RENAULT;TRAFIC III Bus (JG_);1 145;Diesel;01/07/2015;;;;N/A
RENAULT;TRAFIC III Bus (JG_);6 145;Diesel;01/07/2015;;;;N/A
RENAULT;TRAFIC III Bus (JG_);90 145;Diesel;01/07/2015;;;;N/A
RENAULT;TRAFIC III Bus (JG_);125 145;Diesel;01/07/2015;;;;N/A
RENAULT;TRAFIC III Bus (JG_);145 145;Diesel;01/07/2015;;;;N/A
RENAULT;TWINGO I (C06_);1 16V;Petrole;01/03/1993;01/06/2007;;F30;N/A
RENAULT;TWINGO I (C06_);2 16V;Petrole;01/03/1993;01/06/2007;;F30;N/A
RENAULT;TWINGO I (C06_);16 16V;Petrole;01/03/1993;01/06/2007;;F30;N/A
RENAULT;TWINGO I Box (S06_);1.2;Petrole;01/03/1993;01/08/2004;;F30;N/A
RENAULT;TWINGO II (CN0_) 1.2 / 16V / Turbo;1.6 RS;Petrole;01/03/2007;;;;N/A
RENAULT;TWINGO II (CN0_);1 90;Diesel;01/03/2007;;;F31;N/A
RENAULT;TWINGO II (CN0_);5 90;Diesel;01/03/2007;;;F31;N/A
RENAULT;TWINGO II (CN0_);75 90;Diesel;01/03/2007;;;F31;N/A
RENAULT;TWINGO II (CN0_);90 90;Diesel;01/03/2007;;;F31;N/A
RENAULT;TWINGO III (BCM_);1.0 SCe 70;Petrole;01/09/2014;;;F31;N/A
RENAULT;TWINGO III (BCM_);0 110;Petrole;01/09/2014;;;;N/A
RENAULT;TWINGO III (BCM_);9 110;Petrole;01/09/2014;;;;N/A
RENAULT;TWINGO III (BCM_);90 110;Petrole;01/09/2014;;;;N/A
RENAULT;TWINGO III (BCM_);110 110;Petrole;01/09/2014;;;;N/A
RENAULT;VEL SATIS (BJ0_);2.0 dCi;Diesel;01/06/2002;;;FL800;N/A
RENAULT;VEL SATIS (BJ0_);2.2 dCi;Diesel;01/06/2002;;;FL800;N/A
RENAULT;VEL SATIS (BJ0_);3.0 dCi;Diesel;01/06/2002;;;FL800;N/A
SEAT;ALTEA (5P1);1.6 TDI;Diesel;01/04/2004;;F41;;N/A
SEAT;IBIZA II (6K1);1 SDI;Diesel;01/04/1993;01/02/2002;;FL652;N/A
SEAT;IBIZA II (6K1);9 SDI;Diesel;01/04/1993;01/02/2002;;FL652;N/A
SEAT;IBIZA II (6K1) 1.0 / i;1.4i;Petrol;01/03/1993;01/02/2002;;F30;N/A
SEAT;IBIZA III (6L1);1.4 TDI;Diesel;01/05/2002;01/11/2009;;F31;N/A
SEAT;IBIZA III (6L1);1.9 SDI;Diesel;01/02/2002;01/11/2009;;F32;N/A
SEAT;IBIZA III (6L1) 1.2 / 12V;1.4 16V;Petrole;01/02/2002;01/11/2009;;F30;N/A
SEAT;IBIZA IV (6J5;6P1) 1.0;Petrole;01/03/2008;;F40;;N/A
SEAT;IBIZA IV (6J5;1 TSI;Petrole;01/03/2008;;F40;;N/A
SEAT;IBIZA IV (6J5;2 TSI;Petrole;01/03/2008;;F40;;N/A
SEAT;IBIZA IV (6J5;1.4;Petrole;01/03/2008;;F40;;N/A
SEAT;IBIZA IV (6J5, 6P1);1.2 TDI;Diesel;01/05/2010;;F40;;N/A
SEAT;LEON (1P1);1.6 TDI;Diesel;01/07/2005;01/12/2012;F41;;N/A
SEAT;LEON (1P1);1.9 TDI;Diesel;01/07/2005;01/12/2012;F41;;N/A
SEAT;LEON (1P1);2 16V;Diesel;01/07/2005;01/12/2012;F41;;N/A
SEAT;LEON (1P1);0 16V;Diesel;01/07/2005;01/12/2012;F41;;N/A
SEAT;LEON (1P1);16 16V;Diesel;01/07/2005;01/12/2012;F41;;N/A
SKODA;FABIA II (542);1.4 TDI;Diesel;01/01/2007;01/12/2014;F40;;N/A
SKODA;FABIA II (542);1.6 TDI;Diesel;01/01/2007;01/12/2014;F40;;N/A
SKODA;OCTAVIA I (1U2);1.9 TDI;Diesel;01/09/1996;01/12/2010;F41;;N/A
SKODA;YETI (5L);2 4x4;Diesel;01/05/2009;01/12/2017;F41;;N/A
SKODA;YETI (5L);0 4x4;Diesel;01/05/2009;01/12/2017;F41;;N/A
SKODA;YETI (5L);4 4x4;Diesel;01/05/2009;01/12/2017;F41;;N/A
SKODA;YETI (5L);4 4x4;Diesel;01/05/2009;01/12/2017;F41;;N/A
SMART;FORTWO Cabrio (451) 1.0;1.0 Turbo;Petrole;01/01/2007;;F40;;N/A
SMART;FORTWO Cabrio (451) 1.0;1.0 Turbo Brabus;Petrole;01/01/2007;;F40;;N/A
SMART;FORTWO Coupe (450);0.7;Petrole;01/01/2004;01/01/2007;;;N/A
SMART;FORTWO Coupe (451);1 Brabus;Petrole;01/01/2007;;F40;;N/A
SMART;FORTWO Coupe (451);0 Brabus;Petrole;01/01/2007;;F40;;N/A
SMART;FORTWO Coupe (453) 0.9;1.0;Petrole;01/09/2014;;;;N/A
SUZUKI;GRAND VITARA II (JT, TE, TD);1 Drive;Diesel;01/03/2006;01/08/2008;;;N/A
SUZUKI;GRAND VITARA II (JT, TE, TD);9 Drive;Diesel;01/03/2006;01/08/2008;;;N/A
SUZUKI;JIMNY Closed Off-Road Vehicle (SN);1 4x4;Diesel;01/12/2003;;;FL604;N/A
SUZUKI;JIMNY Closed Off-Road Vehicle (SN);5 4x4;Diesel;01/12/2003;;;FL604;N/A
SUZUKI;JIMNY Closed Off-Road Vehicle (SN);4 4x4;Diesel;01/12/2003;;;FL604;N/A
SUZUKI;JIMNY Closed Off-Road Vehicle (SN);4 4x4;Diesel;01/12/2003;;;FL604;N/A
SUZUKI;JIMNY Closed Off-Road Vehicle (SN);4 4x4;Diesel;01/12/2003;;;FL604;N/A
SUZUKI;SWIFT III (MZ;1 4x4;Petrole;01/02/2005;;;;N/A
SUZUKI;SWIFT III (MZ;3 4x4;Petrole;01/02/2005;;;;N/A
SUZUKI;SWIFT III (MZ;4 4x4;Petrole;01/02/2005;;;;N/A
SUZUKI;SWIFT III (MZ;4 4x4;Petrole;01/02/2005;;;;N/A
SUZUKI;SWIFT III (MZ;1.6;Petrole;01/02/2005;;;;N/A
SUZUKI;SWIFT IV (FZ;NZ) 1.2;Petrole;01/10/2010;;;F30;N/A
SUZUKI;SWIFT IV (FZ;1.6;Petrole;01/10/2010;;;F30;N/A
SUZUKI;SX4 (EY, GY) | SX4 / SX4 CLASSIC;1.6 DDIS;Diesel;01/06/2006;;;F32;N/A
SUZUKI;SX4 (EY, GY) | SX4 / SX4 CLASSIC;1 4x4;Diesel;01/06/2006;;;F32;N/A
SUZUKI;SX4 (EY, GY) | SX4 / SX4 CLASSIC;9 4x4;Diesel;01/06/2006;;;F32;N/A
SUZUKI;SX4 (EY, GY) | SX4 / SX4 CLASSIC;4 4x4;Diesel;01/06/2006;;;F32;N/A
SUZUKI;SX4 (EY, GY) | SX4 / SX4 CLASSIC;4 4x4;Diesel;01/06/2006;;;F32;N/A
SUZUKI;SX4 (EY, GY) | SX4 / SX4 CLASSIC;2 4x4;Diesel;01/06/2006;;;F32;N/A
SUZUKI;SX4 (EY, GY) | SX4 / SX4 CLASSIC;0 4x4;Diesel;01/06/2006;;;F32;N/A
SUZUKI;SX4 (EY, GY) | SX4 / SX4 CLASSIC;4 4x4;Diesel;01/06/2006;;;F32;N/A
SUZUKI;SX4 (EY, GY) | SX4 / SX4 CLASSIC;4 4x4;Diesel;01/06/2006;;;F32;N/A
SUZUKI;VITARA (ET, TA, TD);1.9 D All-wheel Drive;Diesel;01/01/1995;01/03/1998;;;N/A
SUZUKI;VITARA (ET, TA, TD);2.0 TD Intercooler All-wheel Drive;Diesel;01/01/1995;01/03/1998;;;N/A
SUZUKI;VITARA (LY);1 AllGrip;Diesel;01/02/2015;;;F32;N/A
SUZUKI;VITARA (LY);6 AllGrip;Diesel;01/02/2015;;;F32;N/A
TOYOTA;AURIS (_E15_) | COROLLA;1.4 D-4D;Diesel;01/03/2007;01/09/2012;;F31;N/A
TOYOTA;AURIS (_E15_) | COROLLA;2.0 D-4D;Diesel;01/03/2007;01/09/2012;;F32;N/A
TOYOTA;AVENSIS (_T25_);2.0 D-4D (ADT250_);Diesel;01/04/2003;01/11/2008;;F32;N/A
TOYOTA;AYGO (_B4_);1.0 (KGB40);Petrole;01/05/2014;;;F30;N/A
TOYOTA;COROLLA (_E12_) | COROLLA / ALLEX;1.4 D;Diesel;01/01/2002;01/02/2007;;F32;N/A
TOYOTA;COROLLA (_E12_) | COROLLA / ALLEX;2.0 D-4D;Diesel;01/01/2002;01/02/2007;;F32;N/A
TOYOTA;HILUX VII Pickup (_N1_, _N2_, _N3_) | HILUX VIGO;2 4WD;Diesel;01/03/2005;01/05/2015;;FL955;N/A
TOYOTA;HILUX VII Pickup (_N1_, _N2_, _N3_) | HILUX VIGO;5 4WD;Diesel;01/03/2005;01/05/2015;;FL955;N/A
TOYOTA;HILUX VII Pickup (_N1_, _N2_, _N3_) | HILUX VIGO;4 4WD;Diesel;01/03/2005;01/05/2015;;FL955;N/A
TOYOTA;HILUX VII Pickup (_N1_, _N2_, _N3_) | HILUX VIGO;4 4WD;Diesel;01/03/2005;01/05/2015;;FL955;N/A
TOYOTA;HILUX VII Pickup (_N1_, _N2_, _N3_) | HILUX VIGO;4 4WD;Diesel;01/03/2005;01/05/2015;;FL955;N/A
TOYOTA;HILUX VII Pickup (_N1_, _N2_, _N3_) | HILUX VIGO;3.0 D-4D 4WD;Diesel;01/03/2005;01/05/2015;;FL955;N/A
TOYOTA;LAND CRUISER 90 (_J9_) | LAND CRUISER COLORADO;3 TD;Diesel;01/04/1996;01/12/2002;;FL954;N/A
TOYOTA;LAND CRUISER 90 (_J9_) | LAND CRUISER COLORADO;0 TD;Diesel;01/04/1996;01/12/2002;;FL954;N/A
TOYOTA;LAND CRUISER 90 (_J9_) | LAND CRUISER COLORADO;4 TD;Diesel;01/04/1996;01/12/2002;;FL954;N/A
TOYOTA;LAND CRUISER 90 (_J9_) | LAND CRUISER COLORADO;4 TD;Diesel;01/04/1996;01/12/2002;;FL954;N/A
TOYOTA;LAND CRUISER PRADO (_J15_);2.8 D-4D;Diesel;01/08/2009;;;FL954;N/A
TOYOTA;LAND CRUISER PRADO (_J15_);3.0 D-4D;Diesel;01/08/2009;;;FL954;N/A
TOYOTA;RAV 4 II (_A2_);2.0 D 4WD;Diesel;01/05/2001;01/11/2005;;FL954;N/A
TOYOTA;RAV 4 III (_A3_);2 4WD;Diesel;01/02/2006;01/06/2013;;FL954;N/A
TOYOTA;RAV 4 III (_A3_);2 4WD;Diesel;01/02/2006;01/06/2013;;FL954;N/A
TOYOTA;RAV 4 III (_A3_);4 4WD;Diesel;01/02/2006;01/06/2013;;FL954;N/A
TOYOTA;RAV 4 IV (_A4_);2 4WD;Diesel;01/12/2012;;;FL954;N/A
TOYOTA;RAV 4 IV (_A4_);0 4WD;Diesel;01/12/2012;;;FL954;N/A
TOYOTA;RAV 4 IV (_A4_);4 4WD;Diesel;01/12/2012;;;FL954;N/A
TOYOTA;VERSO (_R2_);2.0 D-4D;Diesel;01/04/2009;;;FL800;N/A
TOYOTA;VERSO (_R2_);1.6 D4-D;Diesel;01/11/2013;;;FL800;N/A
TOYOTA;YARIS (_P1_) | YARIS/VITZ | ECHO;1.3;Petrole;01/11/1999;01/10/2005;;;N/A
TOYOTA;YARIS (_P1_) | YARIS/VITZ | ECHO;1.0;Petrole;01/03/2003;01/09/2005;;;N/A
TOYOTA;YARIS (_P13_) | YARIS/VITZ 1.0;1.3;Petrole;01/12/2010;;;F31;N/A
TOYOTA;YARIS (_P13_) | YARIS/VITZ 1.0;1.5;Petrole;01/12/2010;;;F31;N/A
TOYOTA;YARIS (_P13_) | YARIS/VITZ;1.4 D;Diesel;01/09/2011;;;F31;N/A
TOYOTA;YARIS (_P9_) | YARIS/VITZ;1.4 D-4D;Diesel;01/08/2005;01/12/2012;;F31;N/A
TOYOTA;YARIS (_P9_) | YARIS/VITZ;1.0 VVT-i;Petrole;01/08/2005;01/12/2011;;F30;N/A
TOYOTA;YARIS (_P9_) | YARIS/VITZ;1.3 VVT-i;Petrole;01/08/2005;01/12/2011;;F30;N/A
VOLVO;V40 Hatchback (525;526) D2;Diesel;01/03/2012;;;;N/A
VOLVO;V40 Hatchback (525;D3;Diesel;01/03/2012;;;;N/A
VOLVO;V40 Hatchback (525;D4;Diesel;01/03/2012;;;;N/A
VOLKSWAGEN;CADDY III Box (2KA, 2KH, 2CA, 2CH);1.9 TDI;Diesel;01/04/2004;01/05/2015;F41;;N/A
VOLKSWAGEN;CADDY III Box (2KA, 2KH, 2CA, 2CH);2.0 SDI;Diesel;01/04/2004;01/05/2015;F41;;N/A
VOLKSWAGEN;CADDY III Box (2KA, 2KH, 2CA, 2CH);TDI 16V;Diesel;01/04/2004;01/05/2015;F41;;N/A
VOLKSWAGEN;CADDY III Box (2KA, 2KH, 2CA, 2CH);TDI 4motion;Diesel;01/04/2004;01/05/2015;F41;;N/A
VOLKSWAGEN;EOS (1F7, 1F8);2 16V;Diesel;01/06/2006;01/08/2015;F41;;N/A
VOLKSWAGEN;EOS (1F7, 1F8);0 16V;Diesel;01/06/2006;01/08/2015;F41;;N/A
VOLKSWAGEN;EOS (1F7, 1F8);16 16V;Diesel;01/06/2006;01/08/2015;F41;;N/A
VOLKSWAGEN;FOX Hatchback (5Z1;5Z3;Petrole;01/04/2005;01/07/2011;;F30;N/A
VOLKSWAGEN;FOX Hatchback (5Z1;5Z4) 1.2;Petrole;01/04/2005;01/07/2011;;F30;N/A
VOLKSWAGEN;FOX Hatchback (5Z1;1.4;Petrole;01/04/2005;01/07/2011;;F30;N/A
VOLKSWAGEN;GOLF III (1H1);1.9 D;Diesel;01/11/1991;01/08/1997;;F32;N/A
VOLKSWAGEN;GOLF III (1H1);TD;Diesel;01/11/1991;01/08/1997;;F32;N/A
VOLKSWAGEN;GOLF III (1H1);GTD;Diesel;01/11/1991;01/08/1997;;F32;N/A
VOLKSWAGEN;GOLF III (1H1);TDI;Diesel;01/11/1991;01/08/1997;;F32;N/A
VOLKSWAGEN;GOLF III (1H1);SDI;Diesel;01/11/1991;01/08/1997;;F32;N/A
VOLKSWAGEN;GOLF III (1H1);1.4;Petrole;01/10/1991;01/08/1997;;F30;N/A
VOLKSWAGEN;GOLF IV (1J1);1 4motion;Diesel;01/08/1997;01/06/2005;;F32;N/A
VOLKSWAGEN;GOLF IV (1J1);9 4motion;Diesel;01/08/1997;01/06/2005;;F32;N/A
VOLKSWAGEN;GOLF IV (1J1);4 4motion;Diesel;01/08/1997;01/06/2005;;F32;N/A
VOLKSWAGEN;GOLF IV (1J1);1.4 16V;Petrole;01/10/1997;01/06/2005;;F30;N/A
VOLKSWAGEN;GOLF IV (1J1);1.6 16V;Petrole;01/10/1997;01/06/2005;;F30;N/A
VOLKSWAGEN;GOLF IV (1J1);1.6 FSI;Petrole;01/10/1997;01/06/2005;;F30;N/A
VOLKSWAGEN;GOLF IV (1J1);1.6;Petrole;01/10/1997;01/06/2005;;F30;N/A
VOLKSWAGEN;GOLF PLUS (5M1, 521);1.9 TDI;Diesel;01/01/2005;01/12/2013;;F32;N/A
VOLKSWAGEN;GOLF PLUS (5M1, 521);2 16V;Diesel;01/01/2005;01/12/2013;;F32;N/A
VOLKSWAGEN;GOLF PLUS (5M1, 521);0 16V;Diesel;01/01/2005;01/12/2013;;F32;N/A
VOLKSWAGEN;GOLF PLUS (5M1, 521);16 16V;Diesel;01/01/2005;01/12/2013;;F32;N/A
VOLKSWAGEN;GOLF V (1K1);1.9 TDI;Diesel;01/10/2003;01/11/2008;;F32;N/A
VOLKSWAGEN;GOLF V (1K1);2 16V;Diesel;01/10/2003;01/11/2008;;F32;N/A
VOLKSWAGEN;GOLF V (1K1);0 16V;Diesel;01/10/2003;01/11/2008;;F32;N/A
VOLKSWAGEN;GOLF V (1K1);16 16V;Diesel;01/10/2003;01/11/2008;;F32;N/A
VOLKSWAGEN;GOLF VI (5K1);1.6 TDI;Diesel;01/02/2009;01/11/2012;F41;;N/A
VOLKSWAGEN;GOLF VI (5K1);2 4motion;Diesel;01/10/2008;01/05/2013;F41;;N/A
VOLKSWAGEN;GOLF VI (5K1);0 4motion;Diesel;01/10/2008;01/05/2013;F41;;N/A
VOLKSWAGEN;GOLF VI (5K1);4 4motion;Diesel;01/10/2008;01/05/2013;F41;;N/A
VOLKSWAGEN;GOLF VI (5K1) 1.4;1.4 TSI;Petrole;01/10/2008;01/11/2012;F40;;N/A
VOLKSWAGEN;GOLF VII (5G1, BQ1, BE1, BE2);1 4motion;Diesel;01/08/2012;;;;N/A
VOLKSWAGEN;GOLF VII (5G1, BQ1, BE1, BE2);6 4motion;Diesel;01/08/2012;;;;N/A
VOLKSWAGEN;GOLF VII (5G1, BQ1, BE1, BE2);4 4motion;Diesel;01/08/2012;;;;N/A
VOLKSWAGEN;GOLF VII (5G1, BQ1, BE1, BE2);2.0 TDI 4motion;Diesel;01/08/2012;;;;N/A
VOLKSWAGEN;GOLF VII (5G1, BQ1, BE1, BE2);1.0 TSI;Petrole;01/05/2015;;;F31;N/A
VOLKSWAGEN;GOLF VII (5G1, BQ1, BE1, BE2);1.2 TSI;Petrole;01/05/2015;;;F31;N/A
VOLKSWAGEN;GOLF VII (5G1, BQ1, BE1, BE2);1.4;Petrole;01/05/2015;;;F31;N/A
VOLKSWAGEN;GOLF VII (5G1, BQ1, BE1, BE2);TSI;Petrole;01/05/2015;;;F31;N/A
VOLKSWAGEN;GOLF VII (5G1, BQ1, BE1, BE2);1.5 TSI;Petrole;01/05/2015;;;F31;N/A
VOLKSWAGEN;GOLF VII Variant (BA5, BV5);1.6 TDI;Diesel;01/05/2013;;;F32;N/A
VOLKSWAGEN;PASSAT (3C2);1.9 TDI;Diesel;01/03/2005;01/11/2010;;F32;N/A
VOLKSWAGEN;PASSAT (3C2);2 16V;Diesel;01/03/2005;01/11/2010;;F32;N/A
VOLKSWAGEN;PASSAT (3C2);0 16V;Diesel;01/03/2005;01/11/2010;;F32;N/A
VOLKSWAGEN;PASSAT (3C2);16 16V;Diesel;01/03/2005;01/11/2010;;F32;N/A
VOLKSWAGEN;PASSAT Variant (3C5);1.6 TDI;Diesel;01/04/1996;01/11/2010;F41;;N/A
VOLKSWAGEN;PASSAT Variant (3C5);1.9 TDI;Diesel;01/04/1996;01/11/2010;F41;;N/A
VOLKSWAGEN;PASSAT Variant (3C5);2 16V;Diesel;01/04/1996;01/11/2010;F41;;N/A
